2.41653204,,2.275818064
2.403566122,,
2.430493832,,
2.415534258,,
2.509281874,,
2.821447611,,
2.874306679,,
2.450440407,,
2.438472033,,
2.414536476,,
2.319790602,,
2.320788145,,
2.325774431,,
2.300840378,,
2.314804316,,
2.326771736,,
2.537208557,,
2.584082603,,
2.348712921,,
2.355694294,,
2.298846483,,
2.350708008,,
2.378632545,,
2.298846483,,
2.365667582,,
2.363672733,,
2.309817076,,
2.332755804,,
2.20310235,,
2.209087133,,
2.20010972,,
2.202106237,,
2.205097437,,
2.197118759,,
2.194126606,,
2.205097437,,
2.186148643,,
2.229033232,,
2.196120739,,
2.210084438,,
2.198114634,,
2.189140797,,
2.216068745,,
2.221053123,,
2.23601532,,
2.220057964,,
2.215070963,,
2.2100842,,
2.208089352,,
2.227037668,,
2.21108222,,
2.225073099,,
2.192102909,,
2.192131996,,
2.199113369,,
2.202105522,,
2.217065334,,
2.279896975,,
2.274911404,,
2.335746288,,
2.293860197,,
2.272916079,,
2.338739395,,
2.215070963,,
2.202105045,,
2.222052097,,
2.186147928,,
2.241998672,,
2.20808959,,
2.208088875,,
2.1881423,,
2.195125103,,
2.22205162,,
2.198116302,,
2.215070963,,
2.263938665,,
2.186148882,,
2.199113131,,
2.20609498,,
2.220057249,,
2.212077856,,
2.231028795,,
2.21407342,,
2.228035688,,
2.210084438,,
2.205144882,,
2.20704484,,
2.205096722,,
2.189139843,,
2.220057726,,
2.202105045,,
2.22903347,,
2.223049164,,
2.22504425,,
2.253966331,,
2.241001368,,
2.254963636,,
2.273912907,,
2.281891108,,
2.276906252,,
